Time(Iteration),LinUCBTheta,LinTSTheta
0,0.9604850978917947,0.9550697941358083
1,0.9326178546112871,0.8756303545888258
2,0.8736861206286248,0.8488938775194109
3,0.8292364855322155,0.8225931560088231
4,0.7012001895913917,0.7900685892840504
5,0.6124210453768684,0.7277181998818902
6,0.5833010286839337,0.661517422278626
7,0.5106892770712377,0.5857406564860285
8,0.4417868117612895,0.48199133547910467
9,0.43268844248860255,0.4431057116703716
10,0.39906710878425977,0.40363849289794507
11,0.3813667664536123,0.3796585361543753
12,0.3435940462169714,0.30976950767779865
13,0.31607049699501444,0.31202943366886193
14,0.31758047740900197,0.3138679066751244
15,0.3095585809393535,0.31842031951710215
16,0.3091662556879145,0.33617631063769127
17,0.2986764629131829,0.3337253334095559
18,0.2966271726766052,0.31704246893569155
19,0.2996894206527755,0.3162071725473027
20,0.2879694684026962,0.30929159087160907
21,0.2782134308337778,0.2984629214213732
22,0.265950134283876,0.2959071339331242
23,0.26514209723368115,0.2867000107629707
24,0.24935968448977905,0.29874226916992186
25,0.24707166368011096,0.30058973235164954
26,0.2472276752114865,0.29152577029354837
27,0.23828342875419678,0.2770887957293213
28,0.23767926673886092,0.265693015445553
29,0.23095881086876133,0.2644689124237501
30,0.21839272298172752,0.2621956493963884
31,0.21705983227398082,0.25375988692865936
32,0.2132140003238904,0.2519046232342255
33,0.20610445325588217,0.2442245716847021
34,0.20195716231730923,0.2438948570972627
35,0.1933208981345353,0.24515568772553045
36,0.1879950210484347,0.2417574025962975
37,0.18934028935144456,0.2453113288272279
38,0.18549587068114232,0.23330525583946177
39,0.18591692235691262,0.23940300733151232
40,0.18416768562299418,0.23803219668696762
41,0.18547202308751348,0.23406840657579867
42,0.18685861114338667,0.22873466414013865
43,0.18827541846644283,0.2188282761018155
44,0.1855091327963553,0.22336008829332105
45,0.1844331785393667,0.2256967098768791
46,0.1893276343526806,0.21726346166645047
47,0.18170938601507355,0.21327066581102652
48,0.18020786763446797,0.2154243578814552
49,0.17532475946042883,0.20668421814961185
50,0.17469019793593163,0.2059443478574885
51,0.17837340727437656,0.197292520855941
52,0.1789017888612741,0.19330317928457613
53,0.17758249385774413,0.19050178753969785
54,0.17502842528785048,0.1844567339366733
55,0.17424331324291514,0.1826244353205541
56,0.17276706797140795,0.1894321688745202
57,0.17220089309156736,0.1774529320503873
58,0.1730613951918048,0.1786887780144614
59,0.17161766746720014,0.17501304342994284
60,0.1697622186314836,0.1689195258048395
61,0.16841740623454518,0.16685620681883323
62,0.169111032865659,0.16628845771408038
63,0.1699553166802399,0.16297264547660065
64,0.17033050991448218,0.16373925931691607
65,0.16920557222913932,0.16299397102473107
66,0.16916507954523766,0.15639685329979242
67,0.16484213253705857,0.15337910668994598
68,0.16346652434410447,0.15323336917042468
69,0.1597915369745244,0.15298192226562907
70,0.1552431073736796,0.15149524115257257
71,0.1542547618355851,0.1505449468043077
72,0.15237721631892046,0.148791540279357
73,0.15289919566394833,0.14908349003331056
74,0.1502883634661237,0.14620849285165521
75,0.15212602525544314,0.146612159379358
76,0.14872491408939426,0.14506885907688177
77,0.14434332252934123,0.14128728688890513
78,0.14449178038258542,0.14136863766319768
79,0.1405219020812145,0.13888704769480678
80,0.13713254645334763,0.13906539237283438
81,0.13660077278934557,0.13756009432747576
82,0.1347738741198719,0.13516771435973657
83,0.13156386128130756,0.13344363659298103
84,0.12890898938791362,0.1325408611772357
85,0.1278477612087677,0.13210866057508897
86,0.12575417407200554,0.13111428366166683
87,0.12575633797669783,0.12899936880367446
88,0.12503818350352067,0.12876899503325184
89,0.12456520569563685,0.12488010672136574
90,0.1253372660524708,0.12281427648773838
91,0.12429868740870202,0.1231153425075961
92,0.12368718008042792,0.1221825181900634
93,0.12207073628520893,0.12051797685894047
94,0.12303696049252874,0.11929081838131758
95,0.12089919511323592,0.11740020976657095
96,0.1204146026364197,0.11883237505879392
97,0.1194464047290275,0.11761286131784306
98,0.11854734737148287,0.1134550826873604
99,0.11692798657297435,0.10967424839366202
100,0.11621501688419503,0.11083584098827311
101,0.1163698668949598,0.11086874929272994
102,0.11632926324060784,0.11209025762185229
103,0.1152022602046168,0.11542034086700567
104,0.11638537509034626,0.1154685402427702
105,0.1166815531068102,0.11394835532729079
106,0.11639940494521137,0.11419520966044164
107,0.11533358061094368,0.11424746226239775
108,0.11841676013817089,0.113961195340366
109,0.12075614863303732,0.11518831866667631
110,0.12083267920468979,0.11450747449288326
111,0.11741178984045138,0.11474043704588233
112,0.1147877560916005,0.11687912315863518
113,0.11352628936241302,0.11693044437293887
114,0.1143478773307189,0.11633175373973415
115,0.11384997636866115,0.11558185757746733
116,0.11196819477457524,0.1167662606699238
117,0.11157751796358246,0.11649518725601973
118,0.11021353056717786,0.11646241666847908
119,0.10941467330461596,0.1162113146592384
120,0.10997737488700951,0.11556188678495598
121,0.11025001994664181,0.11723006771769398
122,0.10875772295917925,0.11627444444294295
123,0.10974807643833122,0.11581394817341414
124,0.10957267818289254,0.11460300379840038
125,0.10768600875966443,0.11126700853852065
126,0.10792737275031379,0.11019254876214643
