Time(Iteration),LinUCB,LinTS
0,0.36664444274265673,0.39201221666304453
1,0.724981713822747,0.8252328284794153
2,1.2344286221937522,1.0299550422683934
3,1.6636880417328221,1.4199702766943583
4,2.108265457716471,1.7746778824403038
5,2.4579594458140694,2.0456995847415813
6,2.868164193404102,2.5313316417110867
7,3.1997735291308436,3.0902003197168435
8,3.6213466560268386,3.548898346236714
9,4.048462422377245,3.8190318092097364
10,4.509148788785393,4.125551485689931
11,4.869718095345366,4.5490685201038525
12,5.196440503618008,4.867432014092651
13,5.563489598959198,5.2829079406859325
14,5.9245738504161904,5.631631799629813
15,6.255272601035018,6.064417907917926
16,6.724026496574974,6.5072452563237535
17,7.134894006900194,6.880288837319355
18,7.571941555468371,7.365284414439887
19,8.13918878268647,7.80563430621944
20,8.57758825200671,8.175473178041257
21,8.933476721969171,8.58967716740423
22,9.225624029326019,8.828252782926034
23,9.545479676944558,9.090663065928139
24,9.847454978245372,9.392699590899957
25,9.914884289395832,9.705232392481808
26,9.971176469161417,9.811463498291044
27,10.106384050034304,9.91614228342333
28,10.205139150352295,10.004545220091218
29,10.452706432786751,10.110858630420049
30,10.741114987008308,10.15681259828683
31,10.965557433178649,10.229461810827209
32,11.195350793221417,10.268567440280716
33,11.499462066582275,10.300034179895452
34,11.813090979093753,10.369121097837377
35,12.083362297012311,10.419510088115086
36,12.353309425687105,10.504759289222054
37,12.581142304157968,10.559485958436117
38,12.83315854192077,10.582223683282063
39,13.197872788051322,10.606620094424692
40,13.559319055052645,10.642048753609021
41,13.832405582128874,10.653540358532982
42,14.172754400151423,10.669888328741967
43,14.444306895541752,10.68492171560977
44,14.714546094809595,10.699856477269082
45,14.970550774800092,10.713769319435288
46,15.308910554529627,10.746914887341337
47,15.643811424319873,10.760023678898765
48,15.95674854246107,10.797230459266885
49,16.19077974167957,10.81611818530123
50,16.603724918426067,10.83488443087057
51,16.87503191380136,10.861357366181327
52,17.204101481442578,10.886763189834996
53,17.54510409836975,10.927290234076738
54,17.81304755069947,10.97252401341089
55,18.078065636289196,11.00583781797883
56,18.380509615573548,11.059590326386735
57,18.68080761279142,11.150167226338533
58,18.86089503795362,11.161658831262496
59,19.13231573519248,11.21198899504021
60,19.36209207040161,11.248416115514157
61,19.69267109955351,11.275292198619356
62,19.984618228942182,11.307773485342118
63,20.314204111971478,11.352722205899259
64,20.61396262249648,11.363684843441186
65,20.772631519055587,11.374532501712569
66,20.93231767214676,11.387757712234974
67,21.266757080937907,11.399735828432338
68,21.54726365183923,11.440868005341983
69,21.85477957387077,11.44689428221214
70,22.159247777787918,11.457899119070008
71,22.446004232433847,11.486797806569182
72,22.66158853637698,11.498289411493145
73,22.893037249768717,11.504315688363302
74,23.1412875647787,11.519349075231105
75,23.37565208407512,11.550235128003173
76,23.704335155373705,11.577994439680628
77,23.948256267332177,11.601973830710607
78,24.143062629573684,11.651899556623196
79,24.34016584503619,11.6643206234281
80,24.620164597215872,11.69836042457827
81,24.886145910783497,11.69836042457827
82,25.137272359251856,11.701414547156759
83,25.275161155126174,11.712355235031296
84,25.48899942474508,11.72079271737677
85,25.741202721820788,11.733426127045536
86,26.05465140870802,11.744536043650793
87,26.435599069916908,11.753542005556486
88,26.629247145061264,11.756596128134976
89,26.8676368325557,11.762622405005134
90,27.206052225740184,11.807427856808737
91,27.340609061623912,11.813227588327054
92,27.482484950552156,11.840313710221558
93,27.78306904819774,11.850004554602123
94,28.016505998514514,11.86391739676833
95,28.288888283618217,11.900912124470041
96,28.463474836557833,11.906711855988359
97,28.6967840060993,11.912738132858516
98,28.855282840664053,11.968339646710968
99,29.089669911883213,11.980843958430729
100,29.17277116323796,11.98564330141763
101,29.327004718216177,11.997134906341593
102,29.470415974955763,12.002187903872255
103,29.64474629082515,12.023243911976303
104,29.904025722719684,12.045391613703604
105,30.185457623869773,12.072047500010111
106,30.46596837818985,12.07479310894994
107,30.631575080917703,12.105174213753951
108,30.852376699931888,12.113611696099426
109,31.034148874577266,12.116665818677914
110,31.246131314315186,12.15026278973883
111,31.422368707454915,12.158587676453601
112,31.55237191611176,12.195906736153235
113,31.712426640146845,12.206307395329402
114,32.12599710804396,12.237447106939005
115,32.40284667745202,12.25865245682118
116,32.664594557345204,12.261398065761009
117,33.044303007436774,12.295734596683065
118,33.174420109282394,12.298706750974734
119,33.407133579771745,12.307712712880427
120,33.73040470864556,12.310766835458917
121,33.91446521441177,12.348128838835057
122,34.102452415804024,12.374860448102567
123,34.35281000075506,12.374860448102567
124,34.48081150557436,12.387710283926088
125,34.67202433659166,12.40836471675884
126,34.919109101053216,12.423002425121537
127,35.15991992266518,12.438381443730133
128,35.29508840172393,12.441353598021802
129,35.458740745217206,12.458562966177261
130,35.62753328747543,12.50953062585618
131,35.82308160869632,12.50953062585618
132,36.06419724367736,12.545289325022853
133,36.26689750712452,12.558007338538825
134,36.46619054642041,12.603839060609543
135,36.65349322765205,12.603839060609543
136,36.73856661675016,12.628738243245763
137,37.0402831464288,12.661201063018217
138,37.09683974109602,12.661201063018217
139,37.31319951068704,12.661201063018217
140,37.46297067801841,12.676582178931966
141,37.71239459762743,12.69211330534945
142,37.864382775659216,12.70149248125327
143,38.02304366611086,12.704464635544939
144,38.23686649232347,12.717701460877315
145,38.31205310225872,12.725588026173364
146,38.525512707294475,12.725588026173364
147,38.66133973972343,12.730858790309645
148,38.8829818569787,12.766952926089392
149,39.0711676590363,12.766952926089392
150,39.20276745417066,12.766952926089392
151,39.337407244457765,12.772904765416596
152,39.565737249174646,12.778484043191538
153,39.77039543916435,12.781229652131367
154,39.923151436738884,12.781229652131367
155,40.057421113955215,12.795110542658865
156,40.21225209951241,12.807878410195567
157,40.436163237465834,12.810403565392022
158,40.60187847707393,12.81776017432422
159,40.80226949721003,12.823030938460501
160,41.02008267851382,12.82898277778771
161,41.19944825852024,12.82898277778771
162,41.31713762921412,12.839394498280214
163,41.48054538453317,12.850422446598648
164,41.5762556478326,12.865053116928749
165,41.739010167763745,12.868107239507236
166,41.95224490821953,12.87977684206594
167,42.201870087683126,12.882301997262394
168,42.380757182405006,12.891881284352673
169,42.50565176263505,12.899937078379438
170,42.58564104055954,12.899937078379438
171,42.68053389087824,12.905654841610934
172,42.8890948344797,12.916066562103438
173,42.98591482249533,12.928391458133543
174,43.091341748218184,12.928391458133543
175,43.25457468105438,12.928391458133543
176,43.41379566561289,12.936868452657205
177,43.606620597174086,12.939840606948874
178,43.70975574806804,12.942586215888701
179,43.857173293658136,12.96868522362223
180,44.012486393864904,12.981010119652336
181,44.132858047586744,12.983755728592163
182,44.43765564273026,12.983755728592163
183,44.49072553163312,12.993551441837194
184,44.58930203620699,13.003405077786965
185,44.642786799428286,13.012984364877244
186,44.838246135257144,13.015956519168913
187,44.98629545472944,13.015956519168913
188,45.16892660728346,13.021227283305194
189,45.3577915931739,13.026026626292097
190,45.57014002447063,13.02855178148855
191,45.699799619250406,13.02855178148855
192,45.898290152361334,13.02855178148855
193,46.08415092728786,13.047859672218166
194,46.33602553233341,13.060493081886932
195,46.3992993284682,13.068930564232407
196,46.58087226059347,13.083713780210426
197,46.721727591351446,13.093293067300703
198,46.98800975283219,13.093293067300703
199,47.06661162463753,13.104321015619139
200,47.248662509753494,13.107293169910808
201,47.39359980129711,13.107293169910808
202,47.504734849223794,13.107293169910808
203,47.72079804566705,13.107293169910808
204,47.85079917149183,13.110347292489294
