Time(Iteration),LinUCB,LinTS
0,0.27219806504319133,0.3867657777775155
1,0.9721980650431915,1.1867657777775154
2,1.2721980650431914,1.9867657777775154
3,2.1721980650431916,2.8867657777775153
4,3.0721980650431915,3.686765777777515
5,3.7721980650431917,4.486765777777515
6,4.672198065043192,5.186765777777515
7,5.272198065043192,6.186765777777515
8,6.172198065043192,7.186765777777515
9,7.0721980650431915,8.086765777777515
10,7.972198065043192,9.086765777777515
11,8.972198065043191,9.986765777777515
12,9.872198065043191,10.886765777777516
13,10.572198065043192,11.786765777777514
14,11.572198065043192,12.686765777777515
15,12.372198065043191,13.486765777777515
16,13.27219806504319,14.186765777777515
17,14.07219806504319,15.186765777777515
18,14.57219806504319,16.186765777777516
19,15.37219806504319,17.086765777777515
20,16.27219806504319,17.886765777777516
21,16.97219806504319,18.386765777777516
22,17.67219806504319,18.786765777777514
23,18.57219806504319,19.686765777777516
24,19.37219806504319,19.986765777777514
25,19.77219806504319,20.586765777777515
26,20.37219806504319,20.986765777777514
27,21.17219806504319,21.386765777777516
28,21.97219806504319,21.586765777777515
29,22.27219806504319,21.786765777777514
30,23.07219806504319,22.086765777777515
31,23.77219806504319,22.486765777777514
32,24.17219806504319,22.486765777777514
33,24.77219806504319,22.886765777777516
34,25.07219806504319,22.986765777777514
35,25.37219806504319,22.986765777777514
36,25.872198065043186,23.286765777777514
37,26.472198065043187,23.386765777777516
38,26.972198065043187,23.386765777777516
39,27.472198065043187,23.686765777777516
40,27.772198065043188,23.786765777777514
41,27.972198065043187,23.886765777777516
42,28.672198065043187,24.086765777777515
43,29.272198065043188,24.086765777777515
44,29.57219806504319,24.186765777777516
45,29.972198065043187,24.286765777777514
46,30.172198065043187,24.286765777777514
47,30.672198065043187,24.286765777777514
48,30.972198065043187,24.386765777777516
49,31.172198065043187,24.386765777777516
50,31.472198065043187,24.486765777777514
51,31.872198065043186,24.486765777777514
52,32.07219806504319,24.486765777777514
53,32.67219806504319,24.486765777777514
54,32.67219806504319,24.486765777777514
55,32.772198065043185,24.486765777777514
56,33.17219806504319,24.486765777777514
57,33.47219806504319,24.486765777777514
58,33.57219806504319,24.486765777777514
59,33.872198065043186,24.486765777777514
60,34.07219806504319,24.486765777777514
61,34.372198065043186,24.486765777777514
62,34.67219806504319,24.486765777777514
63,34.772198065043185,24.486765777777514
64,34.872198065043186,24.486765777777514
65,35.272198065043185,24.486765777777514
66,35.372198065043186,24.486765777777514
67,35.67219806504319,24.486765777777514
68,35.772198065043185,24.486765777777514
69,36.07219806504319,24.586765777777515
70,36.57219806504319,24.686765777777516
71,36.772198065043185,24.686765777777516
72,36.872198065043186,24.786765777777514
73,37.07219806504319,24.886765777777516
74,37.47219806504319,24.886765777777516
75,37.67219806504319,24.886765777777516
76,37.772198065043185,24.886765777777516
77,38.372198065043186,24.886765777777516
78,38.67219806504319,24.886765777777516
79,38.772198065043185,24.886765777777516
80,38.97219806504319,24.886765777777516
81,39.07219806504319,24.886765777777516
82,39.372198065043186,24.886765777777516
83,39.47219806504319,24.886765777777516
84,39.57219806504319,24.886765777777516
85,39.57219806504319,24.886765777777516
86,39.67219806504319,24.886765777777516
87,39.67219806504319,24.886765777777516
88,39.872198065043186,24.886765777777516
89,40.07219806504319,24.886765777777516
90,40.07219806504319,24.886765777777516
91,40.272198065043185,24.886765777777516
92,40.57219806504319,24.886765777777516
93,40.872198065043186,24.886765777777516
94,41.07219806504319,24.886765777777516
95,41.372198065043186,24.886765777777516
96,41.57219806504319,24.886765777777516
97,41.67219806504319,24.886765777777516
98,41.67219806504319,24.886765777777516
99,41.67219806504319,24.886765777777516
100,41.872198065043186,24.886765777777516
101,42.07219806504319,24.886765777777516
102,42.17219806504319,24.886765777777516
103,42.272198065043185,24.886765777777516
104,42.372198065043186,24.886765777777516
105,42.47219806504319,24.886765777777516
106,42.57219806504319,24.886765777777516
107,42.67219806504319,24.886765777777516
108,42.772198065043185,24.886765777777516
109,42.772198065043185,24.886765777777516
110,42.97219806504319,24.886765777777516
111,43.47219806504319,24.886765777777516
112,43.57219806504319,24.886765777777516
113,43.67219806504319,24.886765777777516
114,43.772198065043185,24.886765777777516
115,43.872198065043186,24.886765777777516
116,43.872198065043186,24.886765777777516
117,44.07219806504319,24.886765777777516
118,44.17219806504319,24.886765777777516
119,44.17219806504319,24.886765777777516
120,44.57219806504319,24.886765777777516
121,44.772198065043185,24.886765777777516
122,44.97219806504319,24.886765777777516
123,44.97219806504319,24.886765777777516
124,44.97219806504319,24.886765777777516
125,44.97219806504319,24.886765777777516
126,45.17219806504319,24.886765777777516
127,45.272198065043185,24.886765777777516
128,45.47219806504319,24.886765777777516
129,45.47219806504319,24.886765777777516
130,45.67219806504319,24.886765777777516
131,45.772198065043185,24.886765777777516
132,45.772198065043185,24.886765777777516
133,45.872198065043186,24.886765777777516
134,45.97219806504319,24.886765777777516
135,46.07219806504319,24.886765777777516
136,46.17219806504319,24.886765777777516
137,46.272198065043185,24.886765777777516
138,46.372198065043186,24.886765777777516
139,46.47219806504319,24.886765777777516
140,46.47219806504319,24.886765777777516
141,46.47219806504319,24.886765777777516
142,46.57219806504319,24.886765777777516
143,46.67219806504319,24.986765777777514
144,46.772198065043185,24.986765777777514
145,46.97219806504319,24.986765777777514
146,46.97219806504319,25.086765777777515
147,47.07219806504319,25.086765777777515
148,47.07219806504319,25.186765777777516
149,47.272198065043185,25.186765777777516
150,47.272198065043185,25.186765777777516
151,47.47219806504319,25.186765777777516
152,47.57219806504319,25.186765777777516
153,47.67219806504319,25.186765777777516
154,47.67219806504319,25.186765777777516
155,47.772198065043185,25.186765777777516
156,47.772198065043185,25.186765777777516
157,47.772198065043185,25.186765777777516
158,47.772198065043185,25.186765777777516
159,47.97219806504319,25.186765777777516
160,47.97219806504319,25.186765777777516
161,48.07219806504319,25.186765777777516
162,48.17219806504319,25.186765777777516
163,48.17219806504319,25.186765777777516
164,48.272198065043185,25.186765777777516
165,48.372198065043186,25.186765777777516
166,48.47219806504319,25.186765777777516
167,48.57219806504319,25.186765777777516
168,48.57219806504319,25.186765777777516
169,48.772198065043185,25.286765777777514
170,48.872198065043186,25.286765777777514
