Time(Iteration),LinUCB,LinTS
0,0.42395897451515074,0.3848465593696414
1,0.8432068280745264,0.8339976868340424
2,1.2744155224081544,1.1441077589198514
3,1.6196498208836814,1.6124616120225022
4,2.0026082428713345,1.9767320771665218
5,2.394934350364696,2.357210096639066
6,2.8871176341764353,2.8093604851662013
7,3.3720850091580084,3.161324058558595
8,3.8094679331749353,3.5714103672019335
9,4.122835061767199,3.9923215079139487
10,4.525885997251113,4.378769610908781
11,4.871197216375528,4.821211346784304
12,5.23272100090718,5.167019502915029
13,5.632782609978699,5.528328978092089
14,5.952410737975834,5.901285721167381
15,6.337698999599025,6.225370970237722
16,6.599725999786939,6.572313196934564
17,6.954367446927887,6.9235864178939766
18,7.390838983771093,7.225669917882118
19,7.783605794414095,7.530120496543306
20,8.054576934032948,7.864251288199296
21,8.373996893810924,8.327098420585205
22,8.788286599334864,8.647675347707855
23,9.17667305145927,8.997851232311104
24,9.553203526168392,9.19497768889907
25,9.594806978173658,9.387704138186027
26,9.700699539374924,9.457499481829718
27,9.835651740444488,9.571702634587997
28,9.984825340540791,9.662281475129612
29,10.143839726072077,9.825749397951636
30,10.413134697473875,9.850143246292115
31,10.656566978126131,9.915355248129426
32,10.90032747368809,9.995635172391594
33,11.13630060166106,10.029966714306415
34,11.430804226287368,10.05895338353627
35,11.616631581832523,10.09065366146193
36,11.842882749593914,10.1420440453737
37,12.156142258847252,10.187941733205157
38,12.4459908516462,10.208855985411365
39,12.842671746325241,10.221376655676272
40,13.127930588069006,10.317464273845813
41,13.411141078479826,10.329281674154828
42,13.631113257112986,10.387972632680313
43,13.87654107885869,10.419541798606021
44,14.207243316625428,10.461998127954349
45,14.464910727459937,10.500989467613895
46,14.817284680933113,10.547387157784215
47,15.18043509720637,10.56260386243646
48,15.520262350074542,10.613531433438245
49,15.930654087194654,10.641265471753687
50,16.09400965525191,10.659754944527812
51,16.332112247689462,10.669382363090579
52,16.6796700272918,10.685588489409806
53,16.866317260546204,10.6987310910534
54,17.1741794947117,10.711272375810726
55,17.43839186455228,10.742615503503895
56,17.742257759949105,10.776601490800935
57,17.991697818308392,10.790317504761248
58,18.232672368537038,10.829413533511383
59,18.46229045708416,10.870701339991442
60,18.87361907122997,10.883108507182703
61,19.132818980449777,10.887761643778742
62,19.4611195897934,10.891421874149307
