Time(Iteration),LinUCBTheta,LinTSTheta
0,0.9631086701346308,0.9733739203183749
1,0.8988809766655244,0.9289877908228881
2,0.8409660309297295,0.8067155224095833
3,0.7833205327070561,0.756465546262788
4,0.6931685785086275,0.6876444825822502
5,0.6146966821365639,0.6185048643632421
6,0.5668673237838433,0.5803601374059999
7,0.4990939305767916,0.5220487191735231
8,0.45069647748023056,0.5062339121074048
9,0.4170746497236311,0.4320211607714162
10,0.36327293830200996,0.40881972290543167
11,0.35124809903212034,0.4008335926103663
12,0.3342679158228353,0.39763524831916247
13,0.33962695424783096,0.38304419916647797
14,0.31935102379626445,0.3736570096196757
15,0.320063803858928,0.36489274175053926
16,0.31433111767221894,0.34408454038515635
17,0.2924739173298444,0.3433554002288405
18,0.2736828651926399,0.313256853782455
19,0.270597602579386,0.3100012085837383
20,0.2599916153300152,0.3062385824546308
21,0.2519833836274015,0.2837300714372818
22,0.24951346638781186,0.27493590282540253
23,0.2471629150033537,0.2643033397299127
24,0.24140281370961886,0.2722118122133042
25,0.24551726454369632,0.27025782733988546
26,0.2477631241655697,0.2669575623448176
27,0.2533971698610727,0.26224198158001866
28,0.24378732308282264,0.2532677205610999
29,0.24387515966935713,0.2532744939933602
30,0.24356111749688605,0.25755607409199455
31,0.2403312097255958,0.25782623213764194
32,0.24047760970861054,0.25711947482453634
33,0.23176042033011549,0.24704306582567695
34,0.23442560467914192,0.24364366031546364
35,0.22462576938781761,0.22922432315754676
36,0.22241487041212218,0.23081037094617338
37,0.2227716570230645,0.23195971049103906
38,0.22132909277521956,0.22916544078367518
39,0.207362556775327,0.2169579076549498
40,0.20442869913959782,0.2138995750603768
41,0.2012896797504693,0.20929356874263538
42,0.19987254282777228,0.20167785448270809
43,0.19838750612602843,0.20320571416115668
44,0.1973135286496019,0.1969381595006819
45,0.19342999405649602,0.19626386929760198
46,0.18886863852448207,0.19252591238343064
47,0.17937384452426794,0.1914355409734175
48,0.17671265540033002,0.18639124907805651
49,0.17521663980469132,0.18767507628458888
50,0.17806454715190925,0.18669183781339352
51,0.17539263649545161,0.18208827903254926
52,0.1740786390350785,0.18049411532273407
53,0.1719346464646536,0.1789711592015985
54,0.17039689435515998,0.1797781362158962
55,0.16587190347954334,0.17597809609213444
56,0.16597513683457799,0.1727807105384204
57,0.1625552729905833,0.17160205053824026
58,0.16262571666357337,0.16839739843281587
59,0.16121508288292805,0.166255055591901
60,0.15802775007271583,0.16165218939566148
61,0.16072876861800767,0.15826894816074188
62,0.15958524187872597,0.15310371101826248
63,0.1551349967206724,0.14695228425353773
64,0.15403256314350955,0.1462147916358028
65,0.15171903835295752,0.1448656090722994
66,0.14831331478645016,0.1456890522802639
67,0.1467817320071077,0.14196748502817627
68,0.14848724322733547,0.14147390183495634
69,0.1486160602742137,0.14420666488960662
70,0.14607216671001225,0.13903599992430085
71,0.14509478521957728,0.13578459883420657
72,0.14434786631218155,0.13749795640271584
73,0.14327376975109782,0.135309676095501
74,0.14098852468757617,0.1342627214966455
75,0.1431857448827057,0.13448202807235693
76,0.14295717239067565,0.12936822061506478
77,0.14123988542540786,0.1331497531521705
78,0.13792392131933232,0.12734141696336265
79,0.13561431468480714,0.12595115895633588
80,0.13640334646910113,0.12736188506009263
81,0.13239346491352066,0.12450430155761087
82,0.13063841298516715,0.12384808214256945
83,0.12833016660189672,0.12494950458752063
84,0.12694798059263768,0.12456456750959903
85,0.12543659796111162,0.1242010977849051
86,0.12319565139617375,0.12389081877585892
87,0.12014821672010101,0.12193141307150382
88,0.1192772017318929,0.12025539908815355
89,0.11993909545308354,0.11939822553890567
90,0.11771935950309562,0.11879384515647565
91,0.11847999112393619,0.1191224424383585
92,0.11665540006638372,0.11842312532685259
93,0.11515705528965632,0.12038390576177896
94,0.1147438126324725,0.12222763633352991
95,0.11353516553330245,0.12055277007735883
96,0.11196088540439106,0.11888843487929575
97,0.11129701231098513,0.11943005686557524
98,0.10855967990760784,0.1184632140351983
99,0.10723164706149188,0.1194011382447733
100,0.10825219254443055,0.11922694327630676
101,0.10777470176814816,0.11914679174666706
102,0.11093565015848386,0.1201236907017941
103,0.11197837080133843,0.11891809976418544
104,0.11190612706221384,0.11785116793561742
105,0.11183817835824147,0.11731381236289913
106,0.11157653953098912,0.11707307885528273
107,0.11077855916467313,0.11722081214640978
108,0.11185213826011738,0.11871669327893539
109,0.1121071001557753,0.1186927380112888
110,0.11399949892145937,0.11935409106459496
111,0.11392285735541532,0.11914931623488534
112,0.11202636363279808,0.1182004497498437
113,0.10867891868817181,0.1146158486842553
114,0.11003202749462779,0.11525751118372311
115,0.1096210866169272,0.11454519381442707
116,0.10984275403735562,0.11382895843081853
117,0.10914979765412054,0.11333755856556726
118,0.10888871641626405,0.11007465725798668
119,0.10955093274650707,0.10977142651021801
120,0.10855350225211846,0.10794420738601554
121,0.10726387563892355,0.1079365544265275
122,0.10654129611750998,0.10827381566635297
123,0.10548164808992219,0.10720897874033734
124,0.10213215360043564,0.10472128720040814
125,0.10129376086406763,0.10641351911944316
126,0.10140689235732978,0.10579379406362566
127,0.10199768470625963,0.10510328433547737
128,0.10427865702054609,0.10536718750170948
129,0.10416158278524756,0.10608797724022886
130,0.10465695549494758,0.1064347701766331
131,0.10322466012194931,0.10576790637207237
132,0.09978242517662521,0.10406002066948124
133,0.0984457790620071,0.10252733336606165
134,0.09814878478398972,0.10189711272954094
135,0.09795853704573007,0.10079250390453443
136,0.09834822703487299,0.1017753135686417
137,0.09943227652174232,0.10208670535355316
138,0.09734609063649094,0.10225840220247404
139,0.09800653671629143,0.1013095752801791
140,0.09860263139779932,0.10142308039780652
141,0.0982491446725409,0.1015339270920732
142,0.09778021919985981,0.10009519672499974
143,0.09643119992718586,0.09912411263481916
144,0.09687631717692714,0.09976899658536324
145,0.09680494803187717,0.09939982044237676
146,0.09739486807860155,0.09869247592927242
147,0.09713388854046821,0.0979663159136643
148,0.09666709766250281,0.09772467581355601
149,0.09701208919768876,0.09790871272198895
150,0.09840814633253475,0.09868136430746605
151,0.09918351401527549,0.09931320627339639
152,0.09809821343175815,0.09823277146997675
153,0.09708957868542221,0.09812524611957184
154,0.09705479452357743,0.0986667674062771
155,0.09739694236949989,0.09892749235227627
156,0.09699605344663843,0.09804075590921026
157,0.09731249639782033,0.09828816155245367
158,0.09700481306580767,0.09733653215955815
159,0.09706006160311713,0.096126930444374
160,0.09609151376420137,0.09620642895164061
161,0.09661992193237585,0.0966599745839309
162,0.09394558311084704,0.09517414477649289
163,0.09107924762107811,0.0938860836117364
164,0.0911765623962469,0.09342813192850682
165,0.09094092316691782,0.09244859259625077
166,0.09116402254980681,0.09321724590896738
167,0.09102159943964312,0.09270292555564727
168,0.09040157264617067,0.0923683865838819
169,0.0895991528767853,0.09222530036491035
170,0.08917125395832003,0.0916145756971106
171,0.08920834766081619,0.09151270451093425
172,0.08907046366360874,0.09163219351564059
173,0.08925636873082807,0.09153693043169324
174,0.08980441510767848,0.09145319678939767
175,0.08933914169706336,0.0922662907342448
176,0.08761761873244936,0.09192547199364645
177,0.08717228811032043,0.09065989059553749
178,0.08751964808966167,0.09019134116543277
179,0.08751725318154477,0.08878535456150236
180,0.08684842774303807,0.08899369330277421
181,0.08654038612139339,0.08863275851766189
182,0.08566842365306038,0.08831244867489692
183,0.08520552325151859,0.08791497331916452
184,0.0844558379402982,0.08705890258242208
185,0.08550207689757576,0.08865938135248858
186,0.08465964224193577,0.08907347141708218
187,0.08285820486415053,0.08743158586707374
188,0.08233277701451285,0.08705171969300754
