Time(Iteration),LinUCB,LinTS
0,0.633277085383205,0.6237249169280199
1,0.9701277686434265,1.19281853928867
2,1.4734522115253168,1.8108990018836741
3,1.9903690126909972,2.1722150003433294
4,2.319408660073907,2.714288667203419
5,2.8301114683543913,3.206402322822613
6,3.1725797870115384,3.78740890487054
7,3.6208214726269796,4.334117624968511
8,3.9608189210484133,4.717633208438134
9,4.085549950595246,4.982382368253435
10,4.288429282016301,5.11939047104519
11,4.3915402650206286,5.234841561909899
12,4.50694047054518,5.289337644826125
13,4.591282572224872,5.4197703801739205
14,4.750532493172893,5.441531228906928
15,4.799922594104064,5.510465792610403
16,4.861040915288109,5.6029939733043985
17,4.914990696100185,5.632964734222102
18,4.965117830446452,5.707481733912859
19,5.032415105329674,5.746298447647602
20,5.080633636675912,5.8155866956227324
21,5.117669128676807,5.840014557796112
22,5.150451753481063,5.885628752171335
23,5.210367780922843,5.924129649306428
24,5.262124083358948,5.931072908457031
25,5.292288802437268,5.947806785713729
26,5.337504875700479,5.98826872598419
27,5.369562455535749,6.000235593922133
28,5.40735506266565,6.030122889866701
29,5.466260123610999,6.032655976941728
30,5.474446522237415,6.04801532382764
31,5.4916276014066865,6.091609197290611
32,5.54087281373305,6.1171240842712304
33,5.562652315040152,6.165064187236531
34,5.605327048619754,6.178281685245893
35,5.640544652404681,6.232342523317171
36,5.6468558034017295,6.261024585751506
37,5.652265899295999,6.2779555361434385
38,5.672883614822362,6.301818012053836
39,5.741304173628334,6.322364574090259
40,5.744879573413406,6.325939973875331
41,5.767108405885765,6.328544878080042
42,5.792479548229329,6.357962559729961
43,5.802365316200277,6.395312735425817
44,5.822560729663947,6.445265297925415
45,5.832082246311277,6.470300830384394
46,5.850568115417821,6.493037753538917
47,5.865214147332666,6.496230418618867
48,5.87912780802096,6.514883056714432
49,5.9349887172377915,6.559638292554642
50,5.951972582013148,6.559638292554642
51,5.966753434690703,6.582468069407523
52,5.983694143527858,6.595371972336787
53,5.993400981048769,6.606815901155589
54,6.009328242939672,6.611993666485868
55,6.030855723904693,6.6121648333475775
56,6.047823218824271,6.655807080216876
57,6.054262158029482,6.656589971981708
58,6.054588597593381,6.67580479046489
59,6.054588597593381,6.688230990140509
60,6.071158841569355,6.698243209526176
61,6.0922503487290705,6.712356259546207
62,6.106303931729559,6.733121218272132
63,6.115523560870477,6.7423408474130495
64,6.136844880976103,6.750872835595108
65,6.141996360407116,6.760313714855417
66,6.148515099957597,6.774326313873897
67,6.159678059337198,6.791204277905843
68,6.171915795315492,6.8121498377895735
69,6.185987963506948,6.812288951604222
70,6.2052389809002575,6.839032412636922
71,6.219178933615923,6.839032412636922
72,6.225965162855345,6.845818641876344
73,6.237912117460782,6.8613946722998715
74,6.239402775097879,6.8613946722998715
75,6.255573901620061,6.861686177119402
76,6.264316898471949,6.862321145038789
77,6.264316898471949,6.862321145038789
78,6.267967593632965,6.875335896648055
79,6.277251438620128,6.881435430035525
80,6.277251438620128,6.881435430035525
81,6.277251438620128,6.885937271645659
82,6.28395343398791,6.885937271645659
83,6.28395343398791,6.910779606184356
