Time(Iteration),LinUCB,LinTS
0,0.46957367067775185,0.41543292729574655
1,1.1335745578196819,1.029472977937046
2,1.6216829979950937,1.4785723666417914
3,2.0688425129799,2.108454817243381
4,2.663414866821303,2.5183607356662647
5,3.167042672617602,3.0509393108556853
6,3.567864367643785,3.303241163212301
7,3.875534337086518,3.7111545262399424
8,4.08896200727864,3.974059246825245
9,4.305133801662388,4.256652049663592
10,4.39071586163106,4.3721407160314545
11,4.624914433010584,4.446076509062956
12,4.783144687070595,4.528301098928491
13,4.88828450965679,4.611582901320915
14,4.970816371101418,4.670704617947395
15,5.159498736787166,4.712877981198991
16,5.170308261309353,4.742529564206391
17,5.245207570502672,4.828295120297598
18,5.359240608346131,4.883987006731913
19,5.4761219901968,4.949139417513233
20,5.524439480144596,4.98723487955086
21,5.634396702877696,5.038865392531831
22,5.652308361016972,5.093142402019805
23,5.6713756077077795,5.1478074843710955
24,5.716559825632534,5.207979458514361
25,5.748543897307113,5.269865510195953
26,5.764368992598209,5.297205226322964
27,5.832574741540749,5.330384375887719
28,5.850803665819174,5.352988388011886
29,5.8891447618883035,5.382371185371138
30,5.9183996555324985,5.385353454435632
31,5.968459668253013,5.393054910806237
32,6.0010353321860865,5.44454235718516
33,6.016690366203711,5.48622935767507
34,6.019296047462483,5.5715975832328315
35,6.07266270303539,5.614940313508868
36,6.08252952795584,5.639497566757074
37,6.104969747380833,5.676404166647553
38,6.127651775664898,5.6941562543434365
39,6.149639048954256,5.71187059244623
40,6.162609821510284,5.727466396527149
41,6.208435267594814,5.740155973492504
42,6.235783635871391,5.754049618315047
43,6.25739796246984,5.7714985719539325
44,6.261699603369646,5.805724757770217
45,6.265892507629492,5.866868670643881
46,6.279145299452919,5.869462548796127
47,6.306259634204674,5.896971732181446
48,6.319874283716173,5.955694741748055
49,6.328084184963292,5.961516053158759
50,6.339663220644002,5.978193416162493
51,6.349774500353897,5.9883046958723885
52,6.395813963423029,6.014627708598455
53,6.403849864309885,6.028631257731357
54,6.412731219819529,6.039588539301131
55,6.432077521606925,6.062578434495034
56,6.452681546198944,6.085794014625971
57,6.461897241266494,6.095009709693521
58,6.473125148801314,6.100338834732301
59,6.47824152819378,6.115416082771159
60,6.484965389397386,6.1300055553888795
61,6.48619139456698,6.1366956038900415
62,6.491347512964774,6.143793772935314
63,6.504424972210769,6.162131356044979
64,6.515825765692135,6.170132104184255
65,6.5217914490744375,6.191574887724598
