Time(Iteration),LinUCBTheta,LinTSTheta
0,0.9814299910023205,0.9708445900905384
1,0.9655065715632059,0.9624744562284404
2,0.9321494626691094,0.9428546654081507
3,0.8858877660938524,0.9078574294676625
4,0.8739110287553361,0.8812226691731121
5,0.8649293853337336,0.877039448957993
6,0.8522188803299582,0.8670165447384216
7,0.8357039879910527,0.8535832124721118
8,0.8264565732726107,0.8364237364552862
9,0.8166192777610052,0.8158969893109049
10,0.800412352408004,0.7752190638432659
11,0.7869808831466405,0.7587987386262742
12,0.7554558220884229,0.7556690340290386
13,0.7573739096325074,0.7595989959293579
14,0.7440677030216948,0.7326023428144108
15,0.7346144895541513,0.7171136643243852
16,0.7209935188777967,0.7145339852125762
17,0.6857015190888698,0.6941725785459171
18,0.6696215990715672,0.6739742068108947
19,0.6230640923862782,0.6828622340046562
20,0.6088783013490935,0.6770753794839968
21,0.6213882123644491,0.6664285233819941
22,0.6260046745954362,0.6880663813010979
23,0.6202424734867312,0.6999801667735613
24,0.6096962239473265,0.6769201014569529
25,0.6130523332780191,0.6516648233040854
26,0.6086509998931747,0.6183923418328863
27,0.5956161724031197,0.6239438997728884
28,0.588880691744556,0.5948702985522135
29,0.5946549342772223,0.5863363604242163
30,0.5966217461506276,0.569742843856689
31,0.5739530817079636,0.5719331244981485
32,0.5542668337606214,0.5631364889013802
33,0.5479553712841232,0.5685477564535305
34,0.5274166944271081,0.569287491445843
35,0.5287917228862395,0.5483232653440301
36,0.5089484300321427,0.5147912675298564
37,0.5144574031026536,0.5113167359879298
38,0.5193802945198508,0.5029658347880624
39,0.5135647979426627,0.4802627011968183
40,0.4986154153755472,0.4730092806900174
41,0.4952671715574227,0.4713762859224092
42,0.47507992416346456,0.47212701101919335
43,0.4684859891115334,0.4703856171717381
44,0.45922963094494873,0.4678786575236318
45,0.457631082991211,0.4589309704871562
46,0.45755434764311004,0.457166068470082
47,0.4561853779361177,0.46025388042259185
48,0.4481021142738146,0.4525359748927403
49,0.439371074745169,0.45505112779003304
50,0.43897624370435795,0.44629064949830893
51,0.4334578762598736,0.44711039954030174
52,0.42702303872012914,0.4444509499707311
53,0.422187471528958,0.42135136380506666
54,0.4247758489800254,0.4162101860797088
55,0.4254825880694657,0.4253718541640157
56,0.42027570496474986,0.42836093337113457
57,0.4167037151938081,0.4324987361322933
58,0.41489622418647254,0.4319813349966898
59,0.401452468318762,0.43014779459511887
60,0.3974797696106665,0.420526554391336
61,0.3964366087628083,0.4178566916222663
62,0.39286478252382684,0.4252767307832214
63,0.3931860471150216,0.4193542726922013
64,0.38640620796895686,0.4215549352258746
65,0.38059544402933554,0.4152487900197017
66,0.3830309872736056,0.4131876740533846
67,0.37875037960573377,0.4109447241808148
68,0.37876851334655587,0.39922264610037744
69,0.3820597514242027,0.3969716358193684
70,0.3789240592163185,0.39507067607752633
71,0.3735239101977969,0.39621895604022594
72,0.37661262728922507,0.3953119432526119
73,0.3744454943412226,0.3898704912047837
74,0.3740748167502907,0.3812851925092027
75,0.36217572279016713,0.3809522227883475
76,0.35413932888622907,0.3775441626992387
77,0.3557470185653114,0.3711244742863185
78,0.35132391921299044,0.36586483800542935
79,0.352164025055643,0.3685794699901159
80,0.35712555817296243,0.36315446378386
81,0.35609746875673265,0.3618200907874871
82,0.35388268089099506,0.3579448013204708
83,0.3468362541442672,0.35795243153422984
84,0.3465215487748799,0.3554939776788505
85,0.34307247890528747,0.36056211723345954
86,0.338943416821223,0.3560354762647676
87,0.33787690885457955,0.3609230898850375
88,0.33540479513346344,0.3548175732662558
89,0.33605681060052606,0.3533869550276094
90,0.3365524306797925,0.344324511690401
91,0.3312140851670412,0.3422920994155866
92,0.3340667750465599,0.34183983975484117
93,0.32504334450675365,0.3402637271822466
94,0.3166323723703779,0.3394875842944728
95,0.31350498695233575,0.3363609620939192
96,0.3078515006415432,0.32458986639203413
97,0.30622390262629434,0.32319909974889455
98,0.30322156928383087,0.3309692709143165
99,0.29366026429079983,0.32300351432562
100,0.29175844039518284,0.3208628057858823
101,0.2868928145516108,0.31708327974626915
102,0.2816705419047282,0.31444259872063673
103,0.27732129286776697,0.3166040448342839
104,0.27988288452572513,0.3143379629100259
105,0.28261317136157904,0.3170341486374384
106,0.28036373934637526,0.3164370617782905
107,0.27688537656747886,0.31374615282928386
108,0.28096203980606543,0.3133419351518268
109,0.28017431244043706,0.3069271784149602
110,0.2805160688820284,0.30821377083921647
111,0.2780831813745024,0.30671616019697073
112,0.27725391953099143,0.30657043866462497
113,0.2765052970922256,0.30786517102465705
114,0.27665752304058727,0.30898735326862864
115,0.2779550703523209,0.310141829738625
116,0.2790351254217469,0.31197062268933273
117,0.28294803001417546,0.31697431225136047
118,0.2792392243632165,0.3155757027582233
119,0.27637352552668404,0.3089545276395857
120,0.2726517047233917,0.3095716452742381
121,0.27374077371576483,0.3058504301598422
122,0.27137455621146134,0.3023346304117068
123,0.27071018413966946,0.3011968346399367
124,0.2710672034430573,0.2987022134264465
125,0.2705135936059178,0.2968977043842469
126,0.26685959873786286,0.2955527529841338
127,0.26748456089692496,0.29424137161002395
128,0.26696601248326374,0.29543993722784967
129,0.26191286583375406,0.29026491510301844
130,0.26198827858577106,0.2889974160575977
131,0.2624894519645723,0.28848713031247514
132,0.26271320564433376,0.2882586545284821
133,0.2667840284897627,0.2941290652826146
134,0.2652654749348185,0.29443033637647836
135,0.2645818400358801,0.2933781019974737
136,0.26117378402806235,0.2908029228915966
137,0.2628924937198771,0.29122436596116297
138,0.2620360042057431,0.29142688931161326
139,0.2595567376468024,0.2857004314151528
140,0.25805387241434774,0.2866078278767226
141,0.25666983701511914,0.2894855377404846
142,0.25505108777534724,0.28767061887948947
143,0.2577767999004617,0.2867490721893353
144,0.25722995270493676,0.28485912348630965
145,0.25575665229501443,0.2856633311829354
146,0.25339087753085626,0.2855798050413381
147,0.25106644277138546,0.2807393201144101
148,0.25263263387272417,0.2766774967024489
149,0.25102775907626607,0.2774236287300581
150,0.25176146086901324,0.2785231816102137
151,0.2503613455858951,0.2815363291683056
152,0.248814302684772,0.2773270069725072
153,0.24706667170082747,0.2770678511897368
154,0.24566987629917497,0.2780840257107689
155,0.24613263798369292,0.2787248670995258
156,0.2490832990401141,0.2803451326937805
157,0.24921819030917386,0.2784094271814993
158,0.24762048957951838,0.27500214235325215
159,0.25054427331719,0.27887383292669876
160,0.25156962882141537,0.28005266793748185
