Time(Iteration),LinUCBTheta,LinTSTheta
0,0.9840401066818885,0.9955184501122923
1,0.9654668732127225,0.9873721044977952
2,0.9434796948262777,0.9582315130992607
3,0.927450257541358,0.9388091548735364
4,0.9222671572773349,0.9229036091133626
5,0.8878634967404333,0.8922397850749701
6,0.8707922486612999,0.883953235192125
7,0.8532018607299878,0.871951968652267
8,0.8409507318344291,0.8183965981877147
9,0.8101965313082868,0.7820637964210688
10,0.8006277954446548,0.7569025014186735
11,0.7833841401689372,0.7387709937438032
12,0.7643030045751675,0.7236830615795143
13,0.7265766454277324,0.7080901038218913
14,0.699293383368736,0.6933910526079722
15,0.6875266450659321,0.6537063059380699
16,0.6797779114250346,0.6514300818143418
17,0.6546233947166458,0.6317372537777358
18,0.6270324586509574,0.6036358333394991
19,0.5919506901836595,0.5898871958329622
20,0.572170886028917,0.5537962166390727
21,0.5883838220980768,0.5469832313533682
22,0.5658479342250704,0.520847565279369
23,0.5222369100819296,0.5142303486177964
24,0.4946887351208786,0.5049657937692015
25,0.4904186934128584,0.4903237998892732
26,0.4859388539520667,0.4830906147115351
27,0.4833822032996175,0.4669162726401345
28,0.48146571654537185,0.4656185619275607
29,0.47625757129310775,0.4612482892213099
30,0.474020277302008,0.4558092835250796
31,0.4665831529108857,0.4566564905623225
32,0.46567405098825265,0.45672610521104284
33,0.4531874772732916,0.4562819493413598
34,0.4445663516693658,0.45214358477140204
35,0.4405869918862183,0.4512810619545314
36,0.437754834182412,0.44910681833729804
37,0.43823696241958904,0.4473707563229368
38,0.436644734429888,0.4472001235922781
39,0.4300393142135402,0.4464792442799294
40,0.41952002933115945,0.4463071080944682
41,0.41854729915718847,0.4459051479368076
42,0.4084874019005834,0.4459691635426548
43,0.4012928936656929,0.4455019104161878
44,0.3924812822771316,0.445119813014837
45,0.3913726801773389,0.4455044872006325
46,0.386913065617713,0.44427960553344237
47,0.3803180381088785,0.44448879011086684
48,0.3759988167927771,0.44473027829145284
49,0.3737924535375415,0.44414005234369947
50,0.3694897598450185,0.44368194948598505
51,0.3660757682364475,0.44361703664202484
52,0.3640492698960263,0.4430903656167198
53,0.3619642620392732,0.4432254056854898
54,0.3625293342278831,0.44387917583335523
55,0.36037836581154464,0.4434627831523231
56,0.3548943991535328,0.44182032246359604
57,0.35632651802352633,0.4405208677254186
58,0.34372888676408264,0.44058000448803714
59,0.34355609991508773,0.44030348806603536
60,0.3424472514312597,0.43930934899542534
61,0.3358537708037527,0.438998242037246
62,0.3342156287015131,0.43915270952517416
63,0.33310301930659647,0.4386038309526886
64,0.3291308937118852,0.4384788478067441
65,0.3307995453958322,0.438459992022854
66,0.32877467921511216,0.43853545111093056
67,0.32107626449297927,0.4386020462361782
68,0.3183895856369846,0.4384316669981788
69,0.31870135374980035,0.4384264611770797
70,0.3166884885088819,0.43846015430339236
71,0.3154546116896073,0.43787324662982846
72,0.316190556560271,0.4378389599107001
73,0.3162897034533194,0.437738101464569
74,0.3165728842336156,0.4377033746053273
75,0.3149410555513352,0.4370364597656029
76,0.31465524278587653,0.43723429411313824
77,0.3141625715288085,0.4371366355809595
78,0.3115252494985582,0.4341352041666916
79,0.3065680262533123,0.4340125908101192
80,0.30515519714869993,0.4339307255856083
81,0.30417477553754413,0.4339426303752155
82,0.3013891708163179,0.4339427663816604
83,0.3009605495549198,0.4338551293927222
84,0.2993487721649352,0.4339160607067414
85,0.29712830159206505,0.4339109508047934
86,0.2933842914389164,0.434008441658886
87,0.2891646052594583,0.4339171619001533
88,0.2877421144888479,0.43384553663134884
89,0.28544091306417885,0.43381785466897965
90,0.2819247371892225,0.4338271692688336
91,0.28264832496364195,0.43387922730343664
92,0.28234430196110294,0.4332843379231662
93,0.28059181978888004,0.4333571313180248
94,0.27928668905515186,0.4330461140802795
95,0.2793100275773169,0.432577385109674
96,0.27775491679207914,0.4325151414366159
97,0.277747091159298,0.43247714974550533
98,0.27468596152316566,0.4316369614650684
99,0.2724438140977058,0.4314745973283216
100,0.2724321293888496,0.4286492333909053
101,0.27182697759911917,0.4287215137634087
102,0.27076998233272503,0.42875239804208815
103,0.27095584615088075,0.42865671874539785
104,0.26840607829497876,0.4285777313327023
105,0.26826187800648116,0.42850993781732605
106,0.2664213463541253,0.4285193689828368
107,0.26572034783489934,0.4287357752874873
108,0.26442769097003394,0.4286875511124128
109,0.2645941891659317,0.42866492198025635
110,0.262030465701052,0.4286028033401285
111,0.2620653004399846,0.4285734276506858
112,0.26237144043813837,0.4312781881791124
113,0.26062791823696674,0.4313084852227371
114,0.2553025429140322,0.4305724904921197
115,0.25260999374949783,0.4296748773233543
116,0.25207860927198705,0.42965797097385333
117,0.2502692783216604,0.4297066561374412
118,0.2498286040408617,0.4297138308715149
119,0.2453113694176407,0.42970833037343875
120,0.24283898720238423,0.42969310722851173
121,0.2398572961688211,0.43040373972443396
122,0.23969532588618075,0.43007725833307103
123,0.23924439678514933,0.43008297374208065
124,0.23878174848193257,0.4298370370142764
125,0.23793205746127186,0.4297708560359654
126,0.2356823661093168,0.42976239812120653
127,0.23378347991757073,0.42981184647593773
128,0.23332621409039217,0.42980499214388174
129,0.23268895575816234,0.4298143809285839
