Time(Iteration),LinUCB,LinTS
0,0.46294775019303425,0.5494345544852548
1,0.9197115360020737,1.0432728072818276
2,1.4462538136412098,1.3436469330121885
3,1.873626749954718,1.8117959579832856
4,2.299459089431646,2.2416355858428707
5,2.668396417237722,2.606136571293166
6,3.072999943915716,2.9789818259729346
7,3.461078481100033,3.4801684933391277
8,3.8855052001732537,3.9584834928306356
9,4.331733317406364,4.34107581345185
10,4.806517781882546,4.742524616005605
11,5.206544807950807,5.086533090326649
12,5.6371878326124385,5.623185046361142
13,5.985467126923497,6.100088401481879
14,6.347290450210012,6.507008344652464
15,6.681772963425773,6.877793594256135
16,7.042777420574841,7.140980698219489
17,7.507765345881035,7.596712288164009
18,8.003766311460417,7.950880950901054
19,8.517181633956616,8.428306556742692
20,8.959950366166936,8.745953169691632
21,9.377842368101293,9.08936164350838
22,9.73684302482699,9.467808634741875
23,10.152054813287812,9.854050248931346
24,10.576369601355653,9.96138326615055
25,10.635284541696047,10.165872247524955
26,10.742634718278087,10.367112384808735
27,10.95720842389325,10.445967329127123
28,11.133774705290786,10.690141985476618
29,11.297538963775041,10.720404092449218
30,11.56001039569848,10.887570538155126
31,11.846400347132352,10.908409084975919
32,12.081929009856456,10.963608083263384
33,12.429932887987068,11.006327080442949
34,12.669525755138338,11.054182721728345
35,12.910174784711227,11.078770512242594
36,13.293225467846195,11.086197010552594
37,13.559374117803571,11.114104473977248
38,13.945001081717447,11.129253053753548
39,14.199678253471145,11.156869625448621
40,14.468891225505805,11.164041274934386
41,14.820773101883754,11.196135450385773
42,15.096112270331734,11.211538878986309
43,15.375295988358497,11.300028496138937
44,15.622034281792732,11.341004926226834
45,15.956104552743053,11.391513888614252
46,16.30591707887187,11.401343720526256
47,16.837961482617473,11.40851537001202
48,17.206287323781766,11.425218298720136
49,17.6643000744111,11.4323899482059
50,17.927736714629724,11.472272053721163
51,18.205524528466874,11.48258372399226
52,18.513568867225878,11.50900020953635
53,18.753088969806164,11.52961813301853
54,19.034646575630966,11.592760584116537
55,19.331545773329502,11.612603533609988
56,19.745957230612035,11.622915203881085
57,19.956535269351136,11.63008685336685
58,20.298279110500076,11.640398523637947
59,20.717323839870126,11.69410668753325
60,21.030293015083323,11.702692740610674
61,21.31815767953848,11.709382551737345
62,21.552286787308358,11.728907874562916
63,21.919572779260218,11.737012089281247
64,22.065274746683478,11.749642214073262
65,22.402119206550683,11.756813863559026
66,22.75864595888057,11.798590344163985
67,23.059872490958934,11.80576199364975
68,23.30436334560871,11.821926330326125
69,23.659337382805205,11.830030545044455
70,23.910537694104598,11.849902275664311
71,24.1897370017923,11.860363537670475
72,24.414720790679617,11.86753518715624
73,24.714264739982955,11.869363502197867
74,24.96775901817789,11.937620355093149
75,25.385889123330777,11.94963005890655
76,25.631410637557615,11.970796774858638
77,25.85785702603521,11.980910236721284
78,26.139735072889504,12.006446356403774
79,26.371061117370573,12.01169832218138
80,26.517915775826644,12.018869971667144
81,26.76901320428167,12.026041621152908
82,26.970279064021447,12.04525560235639
83,27.12913124891668,12.088638198573427
84,27.405782943843953,12.099233498795169
85,27.743630640754265,12.109346960657815
86,27.923498863763676,12.113439371667997
87,28.25243453500637,12.13265335287148
88,28.484673107768316,12.141239405948905
89,28.616717884594216,12.1727129265192
90,28.838869687931464,12.190665522975767
91,29.045315786799854,12.202930075613406
92,29.332458448713943,12.203343987063374
93,29.6192483443374,12.20718154924932
94,29.75742596570447,12.217776849471061
95,30.024271649797726,12.21819076092103
96,30.288307683920657,12.2248805720477
97,30.47114458019423,12.230132537825307
98,30.58850184756859,12.231960852866937
99,30.828019042289167,12.235798415052882
100,31.097649490247115,12.24732628050719
101,31.35358069183352,12.266596754508523
102,31.62541993065388,12.267010665958493
103,31.83149051215859,12.26726551478273
104,32.09153063987294,12.2676794262327
105,32.33523637689798,12.268093337682668
106,32.46592674486268,12.275264987168432
107,32.62152436975405,12.298985205632743
108,32.9338030202277,12.307157347260198
109,33.13521925945728,12.335401915564141
110,33.276820406437125,12.340370251391104
111,33.389327685797994,12.340370251391104
112,33.653565292095564,12.346646151067805
113,33.87523636654829,12.346646151067805
114,34.17168359191499,12.351898116845412
115,34.454533222664296,12.352312028295382
116,34.68506526256395,12.358587927972083
117,34.962151686628744,12.362141860207386
118,35.2526213361844,12.363556263799046
119,35.52684780542353,12.36711019603435
120,35.67846544547604,12.368938511075978
121,35.92845752130855,12.375696249111773
122,36.130929820016306,12.387705952925174
123,36.36028246864705,12.39154351511112
124,36.57732862203932,12.410321896757814
125,36.80106622575188,12.431041503989093
126,36.97369496184249,12.431041503989093
127,37.12869630522773,12.431041503989093
128,37.311391586003126,12.431041503989093
129,37.616779746863024,12.432869819030723
130,37.768730586786674,12.434284222622383
131,38.001786247606944,12.435698626214043
132,38.31286451504289,12.435698626214043
133,38.40065274896324,12.4474247000768
134,38.51508036894422,12.44883910366846
135,38.729637108671334,12.456529406936822
136,39.0015337846579,12.457943810528482
137,39.186283424233395,12.459358214120142
138,39.3738413172572,12.471068728771053
139,39.59416467949574,12.480507939509002
140,39.739786910621305,12.482336254550631
141,40.01656054936952,12.488612154227333
142,40.126789434800884,12.511299302928242
143,40.25876476087072,12.511299302928242
144,40.3273247918886,12.512713706519902
145,40.51686535379816,12.512713706519902
146,40.70378203251737,12.512713706519902
147,40.831865892622574,12.514128110111562
148,41.0605175133126,12.515542513703222
149,41.34683798162503,12.515956425153192
150,41.5194087447042,12.519510357388494
151,41.78295161797443,12.520924760980154
152,42.015278608484984,12.526383236286406
153,42.173873404996755,12.528211551328036
154,42.35833125611198,12.528211551328036
155,42.514208463164245,12.530039866369666
156,42.58730071685377,12.54390005181605
157,42.80821198554066,12.554590885805826
158,43.08384969054122,12.556005289397486
159,43.342415948089,12.556005289397486
160,43.440966877714565,12.556005289397486
161,43.65449698365391,12.557419692989146
162,43.93900316246805,12.56238802881611
163,44.09105303806157,12.567356364643073
164,44.26558022733225,12.579066879293984
165,44.472700702383435,12.58431884507159
166,44.695170498249794,12.58573324866325
167,44.91412147148252,12.58714765225491
168,45.07106789187316,12.58856205584657
169,45.32745828635973,12.5903903708882
170,45.388717796325885,12.606140796114605
171,45.57901013293028,12.606140796114605
172,45.713929454733616,12.607555199706265
173,45.870254520430066,12.61110913194157
174,45.979146614118164,12.61252353553323
175,46.073883573270706,12.61252353553323
176,46.21085112727791,12.617775501310835
177,46.426029471471324,12.630900419553406
178,46.6018325842036,12.630900419553406
179,46.73665717038996,12.632728734595036
180,46.92085342380492,12.63656629678098
181,47.036741979436414,12.63798070037264
182,47.32845364925705,12.641818262558587
183,47.59242271041047,12.645655824744534
184,47.849864801244436,12.661127191679132
185,47.91440058246288,12.664964753865076
186,48.09279523062536,12.664964753865076
187,48.35965338264469,12.664964753865076
188,48.51333487745558,12.707381846842043
189,48.59003943545288,12.709210161883671
190,48.8323512804723,12.710624565475332
191,48.90768283549486,12.714462127661278
192,49.06437473721322,12.719714093438885
193,49.280509323398306,12.719714093438885
194,49.4228280974816,12.721128497030545
195,49.69371920883053,12.721128497030545
196,49.84117943321742,12.722956812072173
197,49.95557869386977,12.724371215663833
198,50.090818773959384,12.745349397200275
199,50.294328415445484,12.747177712241903
200,50.37091058757876,12.750731644477208
201,50.50180445879637,12.752146048068868
202,50.682131389457375,12.755983610254813
203,50.81486636941879,12.755983610254813
204,50.915388833475646,12.76123557603242
205,51.12024811183873,12.86867737477032
206,51.288573619992974,12.870505689811946
207,51.41892475800843,12.885977056746546
208,51.56558376664988,12.885977056746546
209,51.78392087049885,12.886390968196514
210,51.975247679359214,12.889944900431818
211,52.12298500529263,12.910668233144019
212,52.19748357072755,12.914505795329964
213,52.28366404370221,12.920781695006664
214,52.41194377406765,12.920781695006664
215,52.493011025932944,12.943440564731358
216,52.622571704798005,12.947278126917302
217,52.84030843951668,12.947278126917302
218,52.99487643181366,12.981617695194823
219,53.1638731462029,12.981617695194823
220,53.23735374188017,12.98203160664479
221,53.39541381503169,12.982445518094758
222,53.64502108633609,12.982445518094758
223,53.88351786844838,12.982445518094758
224,54.006192417143794,13.011941810324434
225,54.16078905315602,13.012355721774401
226,54.25340236957943,13.03117702931315
227,54.428885583909654,13.056501518435667
228,54.4760074824389,13.060339080621612
229,54.57344437073058,13.062167395663238
230,54.70691083602527,13.062167395663238
231,54.80808967840062,13.066004957849183
232,54.82126573533209,13.066004957849183
233,54.950424667163965,13.067419361440841
234,55.05068016946664,13.101976823881335
235,55.256482883770275,13.103391227472994
236,55.39068270062194,13.118862594407593
237,55.58817847714969,13.122700156593538
238,55.71187275851922,13.122700156593538
239,55.801278900897124,13.126537718779483
240,55.962185615053,13.127952122371141
241,56.03940784894318,13.127952122371141
242,56.1712223406891,13.147261051491686
243,56.31833817213892,13.147261051491686
244,56.47558876295343,13.147261051491686
245,56.6328226120984,13.147261051491686
246,56.76474395440945,13.147261051491686
247,56.9976400584546,13.148675455083344
248,57.125824511101335,13.152513017269289
249,57.28348523252005,13.152513017269289
250,57.34198342492526,13.183747327053405
251,57.46769780901369,13.183747327053405
252,57.62526682954298,13.18758488923935
253,57.812125265734494,13.188999292831008
