Time(Iteration),LinUCBTheta,LinTSTheta
0,0.999655117958943,0.9632180473628905
1,0.9873600554212036,0.9607718709959936
2,0.9639173771927082,0.9444144949239723
3,0.9233440990156275,0.9294888553776826
4,0.9141299440779911,0.9104716369269751
5,0.902960798337481,0.8853413884195792
6,0.8841468357509588,0.8623804093999021
7,0.8663777527993242,0.850804049296521
8,0.8529218258464957,0.8442935881797726
9,0.8403534970002469,0.8223486203108077
10,0.8157263229253594,0.8168290517852709
11,0.8042700767820348,0.7847424017977309
12,0.7935981237406107,0.7618772552662871
13,0.770957804938168,0.752905257855996
14,0.7430976689430729,0.7354048809507369
15,0.7167234123483128,0.7180371708491264
16,0.6829450137889734,0.6798147657810675
17,0.6412406659336624,0.665866107898146
18,0.6475686116419649,0.6372212968230373
19,0.6265934760053635,0.6274564020459621
20,0.5886192467322726,0.5993335099850299
21,0.5824995884458278,0.5742122500079097
22,0.5449481390769914,0.5430129280252507
23,0.5067679456323921,0.5248379331383862
24,0.47746723338170743,0.5038731466950488
25,0.4703401168261446,0.4915613474657225
26,0.4647374073650064,0.4788205067639709
27,0.4558477804554756,0.4752658904582133
28,0.45222670997186043,0.45107311729105143
29,0.44392543735487944,0.44896018496036244
30,0.43874868666121625,0.44362366547051346
31,0.4349948749776062,0.44486236046809224
32,0.43244895359705504,0.4449450486300677
33,0.42891985874255756,0.44490210165810484
34,0.424601109446961,0.44555204522075237
35,0.42650145536180134,0.4454429556181402
36,0.4247475648068404,0.4455350457867301
37,0.4226350518344252,0.44461434874534067
38,0.42274974476591687,0.444508902768486
39,0.4200720329068649,0.44442241265704097
40,0.41642383315404796,0.4443327055498977
41,0.41355001888729176,0.44221329005856064
42,0.41011276821313897,0.44239898186377846
43,0.406318675219674,0.43874668087358176
44,0.40085572519909907,0.43867436162890383
45,0.396419504143693,0.4392562550826412
46,0.39484125869878056,0.43906179436536874
47,0.38517279990032305,0.4390668860509871
48,0.38758423879159837,0.4392615278879344
49,0.3835237151009037,0.4393360170558817
50,0.3811573134601044,0.4395220873699415
51,0.3747336644581827,0.4394100097950095
52,0.36992113115481196,0.4393352430972189
53,0.36714876375550387,0.4393878354849905
54,0.36167060046609883,0.4358891478373921
55,0.35414662769843247,0.43601937174674943
56,0.3440108279513184,0.4360610053220865
57,0.3444573874524857,0.43608024391857125
58,0.3445879270368059,0.43598636567202254
59,0.34322177963361866,0.4328520731680361
60,0.34138909301441867,0.4294448485938423
61,0.34173867103727235,0.4294864907671325
62,0.3394297525620519,0.4293449176619356
63,0.33839227424226964,0.4287188097357701
64,0.3375797946124662,0.4292784504683286
65,0.332497822245342,0.42930649004376065
66,0.3311811760084452,0.4280071401732437
67,0.32926710189531294,0.42800366451886374
68,0.3258971864525374,0.42806230033598014
69,0.32521103101462745,0.4280434796284759
70,0.3251796241345649,0.42810171784792034
71,0.3207831304810392,0.4268477935195703
72,0.31430373165414893,0.42677699769623034
73,0.31087855248657226,0.42409320854396715
74,0.30952247456447485,0.4242428417447613
75,0.3067758788661598,0.4243344244888475
76,0.30676416199366996,0.424246217448753
77,0.30494974791290186,0.4242079525915476
78,0.30381440361426243,0.4238938919848977
79,0.3024875596060644,0.42260769881998705
80,0.30254732968084297,0.42261312491249325
81,0.302638952843653,0.42256527392906856
82,0.30036666290708935,0.4232512019650175
83,0.2999525464703381,0.42221410253867375
84,0.29897048698847295,0.42217495241591213
85,0.29824731747305855,0.42228169787492675
86,0.2958923819068663,0.42189438270140805
87,0.2921996169940127,0.4212955667350725
88,0.2909809788939281,0.4212882908365512
89,0.29011606365144954,0.4215463140070648
90,0.29012231685581924,0.42078093599376604
91,0.289264534142966,0.4209653486037187
92,0.2852263358611892,0.42090076331640613
93,0.2852764572351364,0.42052786659242036
94,0.2843731517254418,0.42047935614389986
95,0.2818752392650613,0.4204661639662068
96,0.2802509455249508,0.4204246197832829
97,0.28110123558805056,0.4202427505719779
98,0.2800859594106445,0.4202219020876325
99,0.2777964723068555,0.4202657793715653
100,0.27585580872861865,0.42026297112638744
101,0.2722597553959782,0.419895516309281
102,0.27095193619365815,0.419894355481488
103,0.2696078165762682,0.41992355392491343
104,0.2686192332999099,0.4199038491806541
105,0.26953285650002456,0.4198669583049358
106,0.2686772564645724,0.4198713921259266
107,0.2635753182500711,0.41984419012956503
108,0.26403783706941186,0.4197667834105743
109,0.26276401436268143,0.41985341098201967
110,0.2626533033192251,0.41976189097624894
111,0.26268562929663125,0.419785459805777
112,0.261874781349281,0.4197864934193826
113,0.25974824221112197,0.4197915772099726
114,0.26003878306834105,0.41977647247888006
115,0.26021948723399857,0.4196855153051063
116,0.25974576687717105,0.4196893080933659
117,0.2590816241040517,0.41974163114003976
118,0.25767967785220325,0.4197621026052114
119,0.2577961617895503,0.4197406850768329
120,0.25725283841946645,0.41975547757568277
121,0.2558812677671934,0.4197519963645654
122,0.256079314855863,0.4197392036591622
123,0.25511368392949785,0.4197088681264004
124,0.2547012433695146,0.4198410818202539
125,0.2549226449174356,0.419652309296231
126,0.25488197386726175,0.4196338838904559
127,0.255786416295561,0.41962743394573093
128,0.25512324183328217,0.419615554577657
129,0.2531905925844299,0.4196110008250759
130,0.25367577128121077,0.41959431915490475
131,0.25300597363073857,0.41961725940799416
132,0.25350020444621746,0.41960808279176626
133,0.25299544522273276,0.4195658687432065
134,0.25170431824400524,0.419585336528562
135,0.25181749436391765,0.41958504836723476
136,0.25107692915354857,0.4195383385781195
137,0.24883722211037324,0.41952381423824797
138,0.2473234285937435,0.4197303669951439
139,0.24497976951710196,0.41966546799632265
140,0.24511800176985782,0.4196617349533752
141,0.2431140374858542,0.41966206683029544
142,0.24253930160568488,0.419706719827652
143,0.24347080284369507,0.41973262849313053
144,0.24309674842407433,0.41972218169816583
145,0.24331296983075607,0.4197071800910816
146,0.24387124465759008,0.4197047302637752
147,0.24393923138622045,0.4196850697899019
148,0.2441558760738526,0.41969474737431156
149,0.24578008139745183,0.41968709707613155
150,0.24298963823663175,0.4196689569697688
151,0.24074234660496838,0.41966809878167133
152,0.24079083272937316,0.4194498451724905
153,0.2415510145429985,0.41945633189630555
154,0.24114354061413912,0.4194553277172385
155,0.24100726787263596,0.4194581130231391
156,0.24096771260116986,0.4193208423911397
157,0.2394692958767753,0.41931518158869563
158,0.23983554997209727,0.4193031894505591
159,0.24017900670796663,0.4193091318245554
160,0.24033837772440214,0.4193024751645938
161,0.23926380931057672,0.41930780258536826
162,0.23891006271645043,0.41931911176923065
163,0.2400047346695015,0.419303461082073
164,0.2395201527444324,0.4191560848783519
165,0.23870478214296548,0.41916596286737906
166,0.2384635124307032,0.4191621484030521
167,0.23901092983027822,0.4191577904233103
168,0.23827180896226746,0.41915594047973637
169,0.23803230623431199,0.4191697474312358
170,0.23798323708917177,0.4191961290913813
171,0.2369083201075512,0.41919561782962617
172,0.23694296082485988,0.4191861185749678
173,0.2370492290316998,0.4191859687020063
174,0.23616402250571916,0.41918131503074746
175,0.2358599305327654,0.4191823594992508
176,0.2360779205328139,0.41920557718436385
177,0.23651275113434025,0.4191376343958715
178,0.23701391954291456,0.4191396938164658
179,0.2374289908815627,0.41914393420039486
180,0.23713497135719783,0.41914642138585156
181,0.23723905958928654,0.4191546508516888
182,0.23656000958579204,0.4191446048347828
183,0.23482078418344132,0.4191553693135302
184,0.2362566261080518,0.418741543761461
185,0.23652641031489008,0.4187333207053919
186,0.23547269301795795,0.4187307380964061
187,0.2355523797083754,0.4187269267620531
188,0.23524730418266104,0.4185146861423332
189,0.2350781844833257,0.4185230157828424
190,0.23377220347278066,0.4185174945475195
191,0.23344111512009177,0.41850549912687124
192,0.23280897473433515,0.41850337226336914
193,0.22892871348430083,0.4185034298124715
194,0.22743211941473146,0.41850530901715743
195,0.22716872061311655,0.4185054193564965
196,0.22727479763755037,0.41851426001032344
197,0.22733889682669547,0.41850752853726714
198,0.22751744200616314,0.4188353534217824
199,0.22629300495777685,0.41883966213012097
200,0.2262189871279964,0.4188425884698141
201,0.22630882640565683,0.41884295566390295
202,0.2262594936853905,0.41881266214665896
203,0.22659566529035136,0.4188142150677755
204,0.22723535612561435,0.4188051205580304
