Time(Iteration),LinUCBTheta,LinTSTheta
0,0.9969894846038188,0.9926559146464804
1,0.9828030607459362,0.9766612289591181
2,0.9717768544965711,0.9663741033168861
3,0.9622072085902303,0.9567067260532076
4,0.9304380288923143,0.9517725908215031
5,0.9058809251432122,0.9271939371195378
6,0.8923141094611383,0.9039247489829376
7,0.856480603290055,0.9017503779196012
8,0.8437837170973642,0.8922092660228387
9,0.8337163252756945,0.8883090261014374
10,0.7995275681962575,0.8585406090609219
11,0.7880974813097008,0.8300677624197232
12,0.7845246385462938,0.8205681994983177
13,0.7766425986285161,0.8067287479975509
14,0.7633230180288155,0.7896394797675035
15,0.7645690533995534,0.7919494128906409
16,0.7323403837543542,0.7822204451126031
17,0.7227284243998149,0.7520825995352203
18,0.7014352585389794,0.7539280664872291
19,0.7106886235131302,0.737581101284692
20,0.6978202502850308,0.7180650977669936
21,0.6940978841540525,0.71963634445598
22,0.6862488985433861,0.6972037874312209
23,0.6780311711353166,0.6693320275715876
24,0.6648012917615918,0.6636863718325954
25,0.667760090665148,0.656000356074983
26,0.6228723923268127,0.6427124150916482
27,0.6165759357854104,0.6267432005688499
28,0.62591498319241,0.6105554711134327
29,0.5895087369247138,0.6107314784906142
30,0.5671298983894268,0.6106822676382475
31,0.5416150505573871,0.5885346598607386
32,0.5291697142578913,0.5819179583302971
33,0.5245771033536547,0.5860224472046405
34,0.516150331051106,0.587562295880862
35,0.4934339017049387,0.5842800025176216
36,0.4828640317997507,0.5548372799461502
37,0.45852108933199504,0.5381938135229243
38,0.4573454280707507,0.5337567797378194
39,0.4505925175823206,0.5336932928167999
40,0.4558745661859562,0.5333226478273817
41,0.45452498519456264,0.5301300099604547
42,0.4510523376469635,0.5252815160974036
43,0.44521984762512623,0.5160074495167721
44,0.44413605439983306,0.5071954947161206
45,0.44336113892689866,0.5181384343941849
46,0.44360269411385855,0.510346280394095
47,0.44091927533344444,0.4943382088028308
48,0.4328404438495192,0.4902846873713341
49,0.42797411444419176,0.4860144382914253
50,0.42402910297815044,0.4908486845462817
51,0.4323337253006234,0.4863868453085562
52,0.43280924162934936,0.49189362573524764
53,0.42209564130861377,0.48964647501706854
54,0.42252737391729606,0.49349878497100275
55,0.41460332441307246,0.4860999656288521
56,0.4215307170147519,0.48168255916024794
57,0.41500989626532847,0.47644240986193365
58,0.4249084622225813,0.48408575074607807
59,0.4198371566479948,0.4660364636161184
60,0.41717004041077244,0.4627852080742006
61,0.41084115672027666,0.47061125017005506
62,0.4073659113429097,0.468020969015334
63,0.4011232677584383,0.4662901500598138
64,0.4000967895841673,0.45610667815382905
65,0.39461691227219614,0.440955679866588
66,0.3929143711230957,0.4401554475222871
67,0.39598416334482756,0.4379521054037726
68,0.3869789234727713,0.4362192842298743
69,0.3798890748765581,0.4157209986496593
70,0.37723177135651814,0.41519495233802906
71,0.3784559379880754,0.4093398836031758
72,0.3742105405280466,0.40655915880865495
73,0.3736796204164596,0.4073775075216416
74,0.3703405785306339,0.4011486628169754
75,0.3673461273760065,0.3934036277267531
76,0.3644195088826159,0.3903203092356729
77,0.36361161635125977,0.3839532796031134
78,0.3641718148026395,0.3792019211284938
79,0.3622494193940554,0.37199009175273334
80,0.3681862997552635,0.3730086546632071
81,0.3649919573744706,0.3672470143572476
82,0.3577649718525976,0.3636748562589186
83,0.3588155371197063,0.36160375027688757
84,0.35799453220284755,0.35564441556201365
85,0.36079694081896113,0.35840520476315785
86,0.36263751757910756,0.3562672403990844
87,0.3659305415390497,0.35629614874637217
88,0.36342306745309216,0.3552175921016748
89,0.3628618353820027,0.35409499939255346
90,0.36669820777867324,0.3504773949579414
91,0.3641317835030445,0.34529980430125845
92,0.3605051926030759,0.34142657843543717
93,0.3578684491109362,0.34031582641635655
94,0.3523455388552958,0.33735860207487595
95,0.3512725725545994,0.3360607254589908
96,0.3460040327616144,0.33089416501920627
97,0.3418638577629164,0.328390655274843
98,0.3381863645767208,0.3293610724017353
99,0.336134787249097,0.3317655803746761
100,0.3420222644097536,0.3373085410197021
101,0.3386710466145463,0.32836284690778367
102,0.33669152478745235,0.3270249938064581
103,0.33498116967573305,0.32556634848779054
104,0.34409250224117416,0.326941605653349
105,0.3414458088992411,0.3265543639520752
106,0.34301755759960934,0.3274805451494312
107,0.3390229694692291,0.3253524788350416
108,0.33528556277078025,0.32253943045783523
109,0.33081330755835225,0.31796622354862136
110,0.3293200441414011,0.3130500467833751
111,0.3299000588806727,0.31210130828217963
112,0.32541705783078057,0.3113663733575579
113,0.32478198768681604,0.3096046237974729
