Time(Iteration),LinUCB,LinTS
0,0.3674787641923765,0.39106239291148887
1,0.7412272096223831,0.7245710137797008
2,1.132453696015226,1.1758385992193747
3,1.5964005932086813,1.5794458831250116
4,1.9127818938351866,2.103160488762877
5,2.2757572514413247,2.3930667075699743
6,2.6105740181214694,2.753571722793522
7,2.9712821762250528,2.9963863158097235
8,3.3207988611172823,3.433386374690124
9,3.6129013620880834,3.696922244854116
10,3.9028575206332663,4.068860795674894
11,4.124123502863862,4.4273168124204085
12,4.5141698490030056,4.810106206688763
13,4.757718141091168,5.135414304546545
14,5.035308302178459,5.3781190871274855
15,5.388967845373381,5.698824386316199
16,5.577415372010461,6.123502879592239
17,5.739766358005929,6.49006803446728
18,5.999087761576167,6.945947527203698
19,6.311545331507345,7.2049291091078755
20,6.388795054598372,7.3505651898481235
21,6.587515710027572,7.7038572351738805
22,6.8492473455852005,7.866822716274491
23,7.012357677300985,8.123310593386988
24,7.1835570343067445,8.517005908818254
25,7.346346224553781,8.821755977473115
26,7.606592338471055,9.163463601979945
27,7.732942780127497,9.270764475830696
28,7.874471516250142,9.422741277435133
29,7.921518616153351,9.581751911065938
30,8.099401353230444,9.684619241774929
31,8.268972923700971,9.736972105410526
32,8.436955635783104,9.85738732515691
33,8.523593208145801,9.960574919170286
34,8.6545724608248,10.097665756393962
35,8.756280047214968,10.199937729545207
36,8.875784764567161,10.34061697409083
37,8.960653105842779,10.404056212167772
38,9.000112783314178,10.497991355423071
39,9.081114835846005,10.640759544449809
40,9.185315136788724,10.704908920445074
41,9.282613277268855,10.772812410487267
42,9.358870664938777,10.863338003640093
43,9.435779828393603,10.911740773251013
44,9.530749372210543,10.96339650563197
45,9.59928948335608,11.078908636049853
46,9.668056185739555,11.12172596716741
47,9.722757801262713,11.180299426228915
48,9.781273581478226,11.248351289759281
49,9.852334291741752,11.283870587437749
50,9.910474254711788,11.367628022131148
51,9.981821063702581,11.464418353494978
52,10.051180293788013,11.511466529014344
53,10.11456597869778,11.56255790650276
54,10.158030439068657,11.622944038984073
55,10.176799384005662,11.68255689456709
56,10.264953133806587,11.70518192270998
57,10.337871712540302,11.775738629353352
58,10.433774858896205,11.806036746294383
59,10.495653783631116,11.892771093376354
60,10.563632024193886,11.947371611336933
61,10.621568098345168,11.984455638956442
62,10.65373054482104,12.01481739864055
63,10.738536140028566,12.093787298494854
64,10.799298262585115,12.183723184687974
65,10.89921229127386,12.26010459806037
66,10.933682235102642,12.271221540226618
67,11.00164509158386,12.336415742110571
68,11.058996197922564,12.395492560574871
69,11.104030633990524,12.439910247523642
70,11.170453461794303,12.50368866465281
71,11.207673826887891,12.5428974209909
72,11.251329175253947,12.57161526528957
73,11.26651365641856,12.593339627833968
74,11.287299589238856,12.62585345658451
75,11.374533113282599,12.671152294968334
76,11.44431671486119,12.699960125930902
77,11.488435547845208,12.744783706341797
78,11.523598033187227,12.803877852898172
79,11.590091384373107,12.831490753871103
80,11.614513854224,12.868191428818529
81,11.68636181010997,12.954777068431218
82,11.71386059924123,12.972062689595798
83,11.748873574092164,13.032622973280539
84,11.76699203655456,13.032622973280539
85,11.798494249428904,13.042893865476861
86,11.823595900912453,13.064207719870035
87,11.871186750362988,13.093664786218062
88,11.902022909410379,13.12437760454947
89,11.927258849366968,13.16549519434622
90,11.965330740094227,13.210243169526702
91,12.006012394960177,13.247670342840616
92,12.033204563677273,13.277594100782617
93,12.052305652311729,13.279024009842384
94,12.06345586649216,13.339021320215513
95,12.08250399818536,13.35246360261724
96,12.089534377440415,13.40292084497479
97,12.158933367294429,13.473537082769274
98,12.176597848627974,13.490196834434837
99,12.210005141097408,13.511020621320569
100,12.242040529063797,13.540950631881046
101,12.271949892145107,13.581655907429285
102,12.279732418352996,13.593668745899672
103,12.279732418352996,13.615591218684097
104,12.279732418352996,13.637224137553966
105,12.300838450647387,13.643246199029317
106,12.320505201854868,13.681467132040869
107,12.350083291960726,13.681467132040869
108,12.380939256551482,13.692178525437203
109,12.439465687541476,13.712097816658181
110,12.453043574587094,13.718608008010952
111,12.455485935200638,13.744838624146826
